Tweet,Label
"@Telkomsel kualitas internet kalian jelek bgt deh, masa tiap beberapa detik jaringan ilang dan harus dimode pesawat biar balik jaringan. TIAP BEBERAPA DETIK LOH.
Ini gue kuliah gabisa nyimak jdnya, gajelas bgt mana mahal",BukanSarkas
@pocesif Tapi Ga ada jaringan internet 😅,BukanSarkas
Jaringan internet gue knp si :((,BukanSarkas
"@FirstMediaCares  ID 10500960 tfk dpt jaringan internet dari pagi ,bosan komplain atau pasrah saja dgn first media? 
#kecewesangat",BukanSarkas
"Bete banget, niatnya hari ini mau produktif tapi gara-gara jaringan internet ancur jadi belum ngerjain apa-apa.",BukanSarkas
Menaikan mood dengan jaringan internet busuk di rumah ini sulit sekali,Sarkasme
"@liveondatapower Halo, kenapa jaringan saya dari kemarin sore buruk sekali, paling banyak di dua bar. Internet akses pun tidak bisa. Lokasi Rempoa Ciputat timur Tangerang",BukanSarkas
"@FirstMediaCares Hi min, udh 15 hari ini Internet gk proper, ini apa ya masalahnya? Gk ada gtu niat utk cek jaringan ny, bukan melulu modem customer ny yg d masalahin... https://t.co/PJBXAKwuyS",BukanSarkas
@FirstMediaCares Jaringan internet masih error mohon konfirmasi nya,BukanSarkas
"Dear @MNCPlayID , tolong ini gimana jaringan wifi full tp no internet connection 😩🤯",BukanSarkas
"@IndiHomeCare bantu reset jaringan min, gak ada angin gak ada ujan tbtb no acces internet",BukanSarkas
"@FirstMediaCares 
Sejak tadi siang pukul 15:00 sampai dengan Malam ini jaringan internet kami dengan no pelanggan 11297988 tidak ter hubung apa kah ada gangguan?",BukanSarkas
"Gara gara no tsel pribadi nya di kunci 4G
Jadi gak bisa d telp biasa
Gara gara jaringan d rumah jelek kalo engga d kunci 4G
Trus kalo beli kartu tsel baru buat internet
agak mahal harga kouta nya
Gak seperti no tsel lama yg d pake ini",BukanSarkas
"@FirstMediaCares Jangan copas template, kalo emang ga becus jagain jaringan mending cabut aja jaringannya di tempat saya. Percuma bayar mahal untuk koneksi internet putus2 dan tivi kabel yg bahkan ga pernah ditonton, giliran nagih cepet banget, kasih kompensasi cuman bbrp ribu ga sebanding",BukanSarkas
"Keren.  Jaringan internet akan makin merata.
@kemkominfo https://t.co/d4Fde7V5pq",BukanSarkas
"@ABSetyono @kemkominfo @PlateJohnny @jokowi Mantap bgt.  Jaringan internet akan makin merata. 
@kemkominfo",BukanSarkas
Tolong dong telkomsel @TelkomCare kenapa jaringan telfon dan internet diwilayah rumah ku susah banget semenjak hujan badai beberapa hari lalu,BukanSarkas
"@myXLCare XL lagi kenapa? Hampir 4 jam nggak ada jaringan internet.. bolak balik airplane mode, ganti jaringan kartu, restart hp cuman buat abisin batre tapi nggak ada kemajuan. Jadi ada apa? Tolong dibantu..",BukanSarkas
"@Telkomsel @TelkomselHalo Halo sedang ada gangguan kah? Kok buka aplikasi Telkomsel terdapat kesalahan sistem, buka internet katanya terdapat kesalahan jaringan.",BukanSarkas
"Banyak hal penting yang perlu diperhatikan
Bukan memberi perhatian pada hal yang gak penting.
Kalo memilih jaringan internet, harus benar-benar diperhatikan kualitasnya. Sudah banyak yang pake IndiHome https://t.co/wTAHyBDrAm",BukanSarkas
Kenapa jaringan internet negara ini? 😑,Sarkasme
"yuk wujudkan semua target lu ditahun ini dengan jaringan internet yang mumpuni, jaringan internet yang bagus ya IndiHome jagonya #internetnyaindonesia #aktivitastanpabatas https://t.co/XHh07w4Gra",BukanSarkas
@MNCPlayID halo...bagaimana ini jaringan di Medan ..? Sdh 2 hari maintenance masih lemot juga ini jaringan internet....cuma 0.50 mbps....halo...lama banget ...,BukanSarkas
"@FirstMediaCares 
Jaringan internet error sudah 3 hari ID 11600159",BukanSarkas
"@myXLCare XL lagi caper apa gimana,±4 jam nggak bisa akses jaringan internet. Ini pake paket darurat si merah gara² kepepet.",BukanSarkas
"Ini mau berapa hari lagi jaringan nya akan menjadi lemot seperti ini?
Minggu minggu sebelumnya juga ada beberapa gejala gejala internet menjadi lemot di jam tertentu
Walaupun saya tahu, karna @MNCPlayID sendiri sudah melakukan perbaikan, seharusnya tidak selama ini dong 🙂",BukanSarkas
Jaringan internet telkomsel burik bgt wallah,BukanSarkas
Apakah jaringan internet saya bermasalah lagi seperti biasa? Kita lihat nanti,BukanSarkas
"Min @IndiHomeCare internet di rumah saya sudah 2 hari mengalami gangguan. Koneksi putus nyambung tidak stabil, termasuk untuk penggunaan internet pada indihometv. Mohon batuan agar jaringan bisa normal kembali sesegera mungkin https://t.co/EN5zSXJIbR",BukanSarkas
"@FirstMediaCares admin tolong ini jaringan internet saya kenapa lemot banget deh dari kemaren, orang rumah pada kesel ni😭 nopel 11490585",BukanSarkas
"RT @damwayy: Alhamdulillah,kabar gembira ,Masyarakat di Kota Agats kini sudah bisa menikmati jaringan internet 4G setelah 10 tahun tinggal…",BukanSarkas
lanjutin aktivitas mu dengan cepat dan nyaman pakai jaringan internet indihome yang super cepat anti lelet #InternetnyaIndonesia https://t.co/Op7WY7lxae,BukanSarkas
"Tolonggg @3CareIndonesia ini kenapa lagi jaringan internet lelet dari kmaren, padahal udah 4G LTE, airplane sama restart juga udah dicoba berulang kali. 😩 what's wrong?",BukanSarkas
mana tadi jaringan internet juga lemot bgt hueee sukses deh untuk wfh selanjutnya,BukanSarkas
semua nya serba Wfh sekarang hehe untung sudah ganti provider internet pakai jaringan internet indihome yang super cepat #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/KMeXJtT5Df,Sarkasme
kerja online jadi lebih senang karna cepet selesai pakai jaringan internet indihome yang anti lemot dan stabil #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/1yc3N9q1gd,BukanSarkas
Internetan lancar apapun lancar di hari senin ini pakai jaringan internet super cepat dari indihome #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/MznognIex3,Sarkasme
@gungsofia Lucu banget ya kak :) semoga hari-hari kakak menyenangkan bersama akses internet dan jaringan smartfrennya :) Terima kasih - Bia,BukanSarkas
waktu terasa begitu cepat bersama teman nonton drakor tanpa buffering dengan jaringan internet indihome yang super cepat #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/QW1Q02HjvZ,BukanSarkas
"suasana hati lagi kacau ditambah badmood parah enaknya langsung nonton film film lucu pakai jaringan internet indihome yang super cepat anti lelet. 
 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/BJhvMjO3Rz",BukanSarkas
"@IndiHomeCare Td sya coba restart manual d fisik modem nya
Skrg sudah online kembali, tpi jaringan internet masih tidak stabiil",BukanSarkas
"@IndiHome halo, izin bertanya apakah di daerah kalimantan timur sedang ada perbaikan jaringan? dari kemarin ganggun jaringan untuk internet. saya sudah menyalakan dan mematikan modem untuk beberapa menit namun kondisi internet tetap terganggu. mohon bantuan informasi",BukanSarkas
"@3CareIndonesia min, kartu ku kok gak bisa di pake ya, padahal masa aktifnya masih lama, gabisa buat nelpon/sms jaringan internet nya juga gak muncul. Tadi udah coba hubungi 3 care tapi suruh ngirim kode dari sms, sedangkan kartu nya gabisa buat nerima SMS",BukanSarkas
@IndiHomeCare @IndiHomeCare ini kenapa jaringan internet sering tidak terhubung. Tgl 11 sd 12 seharian perbaikan sehingga merugikan kerjaan saya. Sekarang dari jam 10.00 sudah tidak ada jaringan lagi. Seringkali alasan perbaikan jaringan. Trmksh,BukanSarkas
@Telkomsel hellowww knp ini jaringan internet gk jln???,BukanSarkas
@FirstMediaCares min tlg cek ID 11215922 karena tdk ada jaringan internet.,BukanSarkas
"@FirstMediaCares @FirstMediaWorld 
Selamat pagi, koneksi internet saya untuk ID 10983080 sedang mengalami gangguan dan tidak dapat digunakan sama sekali selama 2 hari ini, tolong dibantu untuk memperbaiki jaringan internet saya",BukanSarkas
"@IndiHomeCare Yg kendala itu bukan jaringan,coba baca deh yang teliti ,yg terkendala itu pas login apk my indihome mau masukin no id internet ga bisa ,ketergn sprti gmbr yg sudh dkrimkan,jaringan internet aman",BukanSarkas
Kenapa setiap listrik padam jaringan internet ikutan hilang juga sih,BukanSarkas
Halo @BiznetHome sedang ada masalah jaringan kah? Router saya begini sejak sore dan tidak ada akses internet https://t.co/boP9aX3ogI,BukanSarkas
@FirstMediaCares Ini jdnya mau sampai kapan? Knp sangat lama sekali ya mengatasi masalah jaringan ini. Sdh mau seminggu internet dan tv kabel tdk dpt digunakan.,BukanSarkas
Pulang kerumah hati tenang kalo koneksi jaringan internet sudah aman dan stabil 😇 #Indihome #internetnyaindonesia #AktivitasTanpaBatas #AktifKreatif https://t.co/FVmZCbNQMl,BukanSarkas
"@smartfrencare Jaringan internet tengah malam smartfren g stabil, buat download 1 GB bisa sejam #GokilMax",BukanSarkas
Kartu yang jaringan internet nya baguss apa yaa?,Sarkasme
"Hai min @IndiHome 
Terjadi lagi nih router nyala tapi gaada jaringan internet.",BukanSarkas
"@IndosatCare kenapa di tempat sy jaringan indosat hilang dr tadi siang ya.. tidak bisa internet, telp, sms.. 
kec. kadarangdadap, kab. pekalongan jawa tengah.",BukanSarkas
"@FirstMediaCares Gmn ini sdh 3 hari jaringan internet mati total di wilayah perumahan pondok bahar permai ID 12175933, tlg diperbaiki cpt atau datangkan teknisi ke rumah",BukanSarkas
"Halo min @MNCPlayID, mau nanya dong, kok jaringan internet di rumah saya 2 hari ini lambat bgt ya? Mau kirim foto via wa pun jadinya lama. Mohon dibantu 
User id 1000111191",BukanSarkas
"@IndiHomeCare internet mati min, jaringan terputus",BukanSarkas
"Gua males ditelfon indihome, kebanyakan nawarin promo. Promo doang lu banyakin jaringan kagak bener, tagihan gudu bayar tepat waktu tapi jaringanlu bikin gua gak makek internet bangsat",BukanSarkas
"Kenapa pas last day jaringan internet kacau sik, monangis 😭😭 

#PTD_ON_STAGE_SEOUL_day3 
#PTD_ON_STAGE_SEOUL",BukanSarkas
berlibur dirumah emang paling enak ngemil dan nonton livestream youtuber idola tanpa lelet pakai jaringan internet indihome 🤭 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/Go4avznr8v,BukanSarkas
ahh capek seharian kerja mumpung hari ini libur langsung aja nonton youtube kesukaan tanpa lelet dengan jaringan internet indihome 🤭 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/Tw2kJocLVM,BukanSarkas
sibuk kerja mulu sampe lupa nelfon ayang tapi untung tadi sinyalnya sangat bagus karena pakai jaringan internet indihome yang anti lemot 😘 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/dhSxNDjR3o,BukanSarkas
waktunya self healing dengan play musik favorit pake jaringan internet super cepat dari indihome #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/JHmURU3LAJ,BukanSarkas
nonton semua film yang kusuka tanpa buffering dengan jaringan internet indihome yang super cepat 🔥 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/TjUFhAMcy1,BukanSarkas
sekarang semua kerjaan ku bisa cepet selesai karena pakai jaringan internet indihome yang terbukti tercepat dan stabil #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/j4BqgsiKYT,BukanSarkas
"Dear jaringan internet, makasi udah mau kerja sama 😆",BukanSarkas
pacar tiba tiba nelfon tapi gada sinyal makanya pakai jaringan internet indihome yang super cepat 🔥 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/IeGlH5Fp7J,BukanSarkas
"lemes abis jalan jalan di pagi hari
langsung cuss pulang kerumah nonton youtube pake jaringan internet super cepat dari indihome #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/Die8AWnGyv",BukanSarkas
telpon an setiap saat tanpa lelet bareng pacar pakai jaringan internet indihome yang super cepat 🔥 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/6cIV3mNTxf,BukanSarkas
"nelfon pacar tapi sinyal jelek, mang bikin kesel yaa..
untung sekarang pake jaringan internet super cepat dari indihome jadi ga ada kata sinyal jelek lagi.. https://t.co/D9HHuNtE9P",BukanSarkas
"sinyal jelek saat nelfon pacar emang bikin kesel untung sekarang pake jaringan internet super cepat dari indihome jadi ga ada kata sinyal jelek lagi
 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/VjTIgy9pX7",BukanSarkas
"@FirstMediaCares permisi mas/mba 
sudah lebih dari 3x dalam seminggu jaringan internet bermasalah
mohon untuk ditindak lanjuti
no pelanggan: 10091713",BukanSarkas
asik weekend yang super cozy dan anti lelet dengan jaringan internet indihome yang super cepat buat nonton film kesukaan #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/YZ7sRpL2Dx,BukanSarkas
"Internet lemot waktu mau ngerjain tugas kantor, makanya pakai jaringan internet indihome yang cepat dan stabil #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/eMc92gViDu",BukanSarkas
"@JaenoXTM Jaringan internet +62 terlelet dibanding Tetangga,Udeh geto minta 3 periode lagi 👉🐸🔨",BukanSarkas
@myXL @myXLCare Taik udh dm gak bener bener yg ada di suruh sabar mulu taik 3bulan gak bisa lancar internet sering gak bisa di semua jaringan,BukanSarkas
"@FirstMediaCares KENAPA DENGAN JARINGAN ANDA BUNG? Ini SEDANG DIGUNAKAN URGENT INTERNET KEK TAYI BANGET SI BANGST 3 BULAN GA PERNAH BENER, PUTUS MULU",BukanSarkas
"Jaringan internet WIFI down padahal mau nonton MU, untung gw ada kuota 8GB buat streaming. Dan 3GB kuota gw yg kepake ga sia2 🤣🤣. Ronaldo Hattrick + Pencetak Goal terbanyak sepanjang sejarah dan MU menang. 👏",BukanSarkas
"Happy weekend...tetep semangat bersama IndiHome.Internet dengan jaringan luas,sinyal kuat.
#AktivitasTanpaBatas 
#InternetnyaIndonesia https://t.co/yYfwnWj6aN",BukanSarkas
"@FirstMediaCares selamat siang
tolong dicek 11460061
untuk jaringan internet nya lagi kenapa ya ?",BukanSarkas
"Haloo, dari kemarin kok jaringan internet nya bermasalah yaa @MNCPlayID :(",BukanSarkas
"@FirstMediaCares Hai min, boleh dicek ya jaringan inet kami, blm bs sampai skrg, masih no internet, tks",BukanSarkas
"@triindonesia Jaringan benerin lah, beberapa hari internet lemot banget.",BukanSarkas
2 jam lagi jaringan internet pasti ikutan tewas,BukanSarkas
"@gwisamunsok Duh, pasti keganggu ya internetannya Kak :( Mengenai mengalami kendala jaringan internet lambat, yuk infoin ke DM: nomor HP, tgl kejadian, dan lokasi detail (Kel, Kec, Kota/Kab), agar bisa kami cek lebih lanjut kendalanya dan privasi data terjaga. Tks :) -Josi",BukanSarkas
"Memang nggak salah berlangganan IndiHome buat aku yang suka streaming drama korea setiap hari.
Dengan jaringan kuat dan internet limited bebas streaming sampai pagi.
#AktivitasTanpaBatas 
#InternetnyaIndonesia https://t.co/MFOZn5dhFT",BukanSarkas
"RT @LstwnA: Internet XL Gangguan Hari Ini? Ini Cara Agar Jaringan Internet XL Kembali Lancar dan Tidak Lemot 

Tetap Aja Lemot dan Mahal ⁉️…",BukanSarkas
"@igonious Yah sayang bgt teman Smartfren padahal cuma Smartfren yg jaringan 4G nya terluas, mimin tunggu kakak gunain internet cepat dr Smartfren ya kak :) . Terimakasih teman Smartfren. Gohan",BukanSarkas
"@FirstMediaCares halo, jaringan lagi problem ga sih? masa iya internet mati nyala dari siang? perasaan pas beberapa bulan awal langganan biasa aja deh :)",BukanSarkas
@FirstMediaCares 2022 Jaringan internet makin rajin ngadatnya yah...,BukanSarkas
"@smartfrenworld Di daerah saya, jaringan Smartfren payah bgt buat main game online. Kalau buat YouTube &amp; internet Sih oke2 saja. Masalahnya apa, tolong dibantu.",BukanSarkas
@mengaIah jaringan internet semua makin ga jelas ga si,BukanSarkas
@Telkomsel knpa sih jaringan internet telkomsel seminggu in sring tiba2 drop.? Bikin emosi aja,BukanSarkas
@FirstMediaCares mintol cek noreg 11999851 internet mati tp cek di website jaringan ok..?,BukanSarkas
punya hape bagus tapi sering ngelag karna jaringan internet nya gapakai internet TERCEPAT dari indihome 😆 #InternetnyaIndonesia #AktivitasTanpaBatas https://t.co/lL6IRnVwl9,Sarkasme
"@IndosatCare  dear Indosat, Apakah jaringan internetnya sedang bermasalah? Saya sudah seminggu lebih Internet lelet, saya sudah complain lewat email katanya akan ditanggunglangi tetapi sampai sekarang masih lelet sudah berhari hari",BukanSarkas
Halo jaringan internet sy masih los kedip warna merah dari siang dan belum ada penanganan ini gimana sih tolong lah kita jg udah bayar masa penanganannya sprti ini udah dua kali loh kyk gini @IndiHomeCare,BukanSarkas
"Hallo @IndiHome, ini kenapa ya jaringan internet saya lambat sekali. Cuma untuk nonton youtube saja buffering. Saya sudah restart modem masih seperti ini juga.",BukanSarkas
"@FirstMediaCares @siskargt @YLKI_ID @kemkominfo @PolhukamRI @DivHumas_Polri @CCICPolri 
Tolong ini para operator jasa internet dibenahi.Main naikkan tagihan (kdgÂ² saja dihubungi CS) dg alasan promo habis. Promo apa tiap brp bulan naik tagihan,sdh lewat setahun pula. Jaringan suka error, lama perbaikannya",BukanSarkas
Halo @simPATI tolong dicek untuk jaringan internet setiap weekand selalu down di area @malbekasi lt 2 kondisi ini sangat menggangu untuk setiap transaksi menggunakan internet di tennant store trms..,BukanSarkas
"@FirstMediaCares Bisa tolong di cek untuk id pelanggan 12231891 jaringan erorr atau gimana ya, gak ada koneksi internet dari tadi pagi sampai malam sekarang.",BukanSarkas
INI TELKOMSEL KENAPAAAA LAGI SI YA ALLAH ğŸ˜­ min saya ada jaringan tapi gak bisa dipake akses internet. Sudah dari jam 7. Padahal kuotany masi banyak @Telkomsel,Sarkasme
"@XLAxiata_Tbk Punya provider serba digital yang hadir untuk kalangan kaum muda yaitu LiveON yang masih satu jaringan dengan XL Axiata.
XL Axiata juga selalu memberikan banyak pilihan salah satunya adalah pilihan paket internet yang beragam yang disertai promo menariknya juga. #JadiLebihBaik",BukanSarkas
@lunarbxrbie @convomfs pokoknya aku milih jaringan dan internet terus ke sim 2 abistu penggunaan data aplikasi https://t.co/ufyWu9Qp9j,BukanSarkas
"@AntonSipayung Kesulitan jaringan internet itu benar sekali. Internet hanya sedikit bagus di ibu kota provinsi dan beberapa kabupaten kota. Saya seringkali sulit komunikasi lewat zoom, goog meet dan teams dengan staf saya di   kabupaten",BukanSarkas
@FirstMediaCares kenapa lg ni jaringan.dr pagi subuh sampe skrg internet mati gak ada pemberitahuan apa2. Tlg perbaiki scptnya !,BukanSarkas
@di_cbn Malem mas/mb mau tny terkait jaringan internet cbn knp tdk tehubung ya,BukanSarkas
"@myXLCare @XLAxiata_Tbk halo XL mohon dibantu, kenapa jaringan internet dirumah saya susah sekali, padahal sinyal lumayan loh.
Ini sudah 2 hari. Mohon dibantu ASAP!",BukanSarkas
"YAY!
Yg penting ada jaringan internet, soalnya aku muk pamer kebun sayur+buah sama kebun bunga dibelakang rumah 😆 https://t.co/NUPOioEUMs",BukanSarkas
@FirstMediaCares mohon confimasi nya apakah untuk ID12042547 masih gangguan jaringan hari ini. karena sejak tgl 10 samapai sekarang masih blm bisa connect internet n tv nya,BukanSarkas
"@myXLCare kemarin minta tolong refresh jaringan karena lelet, eh dari malemnya bukan normal atau makin bagus....
Yang ada malah makin kacau, koneksi internet jadi ilang.
Udah coba dipancing berbagai cara, masih aja ilang. https://t.co/CNNrOXAuUD",BukanSarkas
"masa sekarang sama dulu beda banget,kayak ga berasa hari hari dilewati dengan cepat pakai internet,dari jaringan indihome yang cepat banget😘
#AktivitasTanpaBatas 
#InternetnyaIndonesia https://t.co/FGvVd7ObkW",BukanSarkas
"@IndiHomeCare halo min, minta tolong refresh jaringan. Udh restart modem berkali-kali ttp gabisa terhubung internet.",BukanSarkas
jaringan internet gue jelek banget najis,BukanSarkas
"@IndiHomeCare No internet 161601231623
Jaringan lelet dan tidak stabil min... Ampuuunn smpai ngezoom pun gak bsa masuk2",BukanSarkas
"Sebaiknya jaringan 4G+ 
Di hapus aja, Karena gak guna, malah bikin lemot sinyal dan jaringan internet 😟😵‍💫😣,
Lebih canggih 4G biasa, 
Jaringannya cepat n ringan terasa",Sarkasme
@FirstMediaCares 11816464... Jaringan tidak stabil. Zoom sering keluar sendiri karna jaringan internet  tidak stabil. Mohon di tindak lanjuti terimakasih.,BukanSarkas
First media 26 jam (dan masih berlanjut) gangguan jaringan internet dan tv. Kalau gak ada kompensasi untuk pelanggan sih sungguh terlalu 😌,BukanSarkas
"@FirstMediaCares Kl boleh tau, kenapa jaringat internet saya sering ada gangguan ?. Padahal pembayaran gak pernah terlambat. Kenapa beberapa hari belakangan ini jaringan internet First Media sering bermasalah ?.",BukanSarkas
"Selamat sore @FirstMediaCares ada apa ya dengan jaringan internet rumah saya,dari kemarin seperti ini terus. https://t.co/IhrnIc2DUS",BukanSarkas
"hujannya enak bikin adem, tapi jaringan internet ku bikin pengen nangis😢",Sarkasme
RT @Jhonkosmik: Memang dilokasi ada jaringan internet?,Sarkasme
"pagi ku cerahku deadline sudah selesai kutinggal semuanya kerjaan ku nonton livestream youtuber idola tanpa lelet pakai jaringan internet indihome 🤭
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/m3KYoOCYgu",BukanSarkas
"dari waktu ke waktu semua orang pake jaringan internet indihome yang super cepat anti lelet 😘
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/BZ1cvqfCcE",BukanSarkas
"waktu liburan bentar lagi apalagi liburan online bisa setiap hari lewat youtube pake jaringan internet super cepat dari indihome 😆
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/rXXrTAgQsu",Sarkasme
"online ga masalah kalo internet kenceng gini pake jaringan internet super cepat dari indihome 😆
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/VLSqwJiedr",BukanSarkas
"virtual terus bisanya sekarang untung ada indihome streaming youtube tanpa buffering dengan jaringan internet indihome 🤭
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/xn0wYsj8go",BukanSarkas
"@Telkomsel Jaringan 4G tapi kualitas ???
Pake internet masih ada 17GB tapi yah begini https://t.co/evitRaOKqO",Sarkasme
@tbzdaru aku putus sama jaringan internet aku,BukanSarkas
"dari aku smp sampe sekarang aku selalu pakai jaringan internet indihome yang super cepat 🔥
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/WWsGvi6xnx",BukanSarkas
"beli roti bakar cokat langsung nonton youtube tanpa buffering dengan jaringan internet indihome 🤭 #InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/hQrik2WBhn",BukanSarkas
"Hujan hujan ditemenin film pakai jaringan internet indihome yang super cepatt😍
#AktivitasTanpaBatas 
#InternetnyaIndonesia https://t.co/zZ9m2zfGX3",BukanSarkas
@FirstMediaCares no cs 11538877 jaringan wifi tidak ada internet. Tadi sempat mati lalu hidup namun internet mati lagi sampai sekarang. Mohon bantuannya terima kasih,BukanSarkas
"@FirstMediaCares Mohon di percepat yah ka
Dikarenakan sangat butuh jaringan internet 
Terimakasih",BukanSarkas
"@vxsch jaringan kali ya?? tapi kadang jaringan ku bagus tetep gitu,, ilang likenya 😭",BukanSarkas
"abis bagi bagi nasi berkat di hari yang penuh kebaikan ini sampe rumah langsung internetan pake jaringan internet super cepat dari indihome 😆
#InternetnyaIndonesia
#AktivitasTanpaBatas https://t.co/j1OxhLthWG",BukanSarkas
@FirstMediaCares id 11294666 an Kartika Setyawati sudah 24 jam wifi saya ga bisa! Harusnya tagihan saya berkurang karena ga ada jaringan internet. Jangan sering2 lah gangguannya menghambat pekerjaan orang!,BukanSarkas
"@Telkomsel hai min, jaringan telkomsel di tempatku kok kurang banget ya? Padahal baru isi paket internet",BukanSarkas
"Halo @TelkomCare sy langganan internet 50mbps,tapi ko sekarang jaringan lu downgrade ke 30mbps setelah gua cek kecewa banget https://t.co/o3x5hYtlyO",BukanSarkas
@FirstMediaCares 11816464... Jaringan tidak stabil. Zoom sering keluar sendiri karna jaringan internet  tidak stabil. Mohon di tindak lanjuti terimakasih.,BukanSarkas
"@IndiHome kenapa internet dirumah saya bulan ini selalu mengalami gangguan? setiap telp customer service selalu dijawab: internet tidak stabil. 
Apakah petugas teknisi indihome tidak bisa memperbaiki agar jaringan internet saya dibuat stabil?",BukanSarkas
"@Telkomsel Terimakasih Telkomsel untuk semua jasa dalam menyediakan playanan jaringan terbaik, baik jaringan Internet maupun jaringan telekomunikasi kualitas terbaik. Selamat Ulang Tahun @Telkomsel yang Ke- 27 semoga selalu berjaya dan selalu di cintai Masyarakat Indonesia🥳🥳",BukanSarkas
"@FirstMediaCares setiap 2 mnggu provider internet ini selalu gangguan dgn alasan ‘maintennace’ atau gangguan jaringan
CS dgn jawaban copas akan blng seperti ini dan teknisi jika dipanggil dtng hanya akan cek dan tdk ada solusi permanen, pun iya akan rusak krmbali dlm 2 mnggu https://t.co/AXgJ5qE714",BukanSarkas
"@FirstMediaCares @yusnitaadawyh Min jaringan saya juga bermasalah tersambung tanpa internet
Nomor pelanggan 12125711, kira"" sampe jamber ya? Saya mau pke buat rapat",BukanSarkas
"@FirstMediaCares Mohon di percepat yah ka
Dikarenakan sangat butuh jaringan internet 
Terimakasih",BukanSarkas
@IndiHomeCare Kalo pasang kembali justru pengaruh ke jaringan internet makanya kirim teknisi ke lokasi,BukanSarkas
"@IndiHomeCare internet mati min, jaringan terputus",BukanSarkas
@BiznetHome min kenapa jaringan tiba2 di matikan? Daerah kota banjar jawa barat,BukanSarkas
@FirstMediaCares Tidak ada jaringan min dari jam 12 offline,BukanSarkas
